titulo,autores,generos,serie,sinopsis,url_portada,url_libro,fecha_extraccion,categoria_origen
Torrente de fuego y otros relatos,Vonda N. McIntyre,"Ciencia ficción, Relato",N/A,"Esta primera colección de relatos de Vonda N. McIntyre incluye tres de las más famosas novelas cortas de estos últimos años: ""Aztecas"", nominada para los premios Hugo y Nebula, describe una cultura interestelar en la que los vuelos por el espacio son de algún modo una prueba de resistencia. ""Tapón Roscado"" (seleccionada por Robert Silverberg para su antologíaThe Crystal Ship), es un relato de camaradería y sacrificio en un planeta carcelario. ""De Niebla, Hierba y Arena"", que obtuvo el premio Nebula, cuenta la prodigiosa historia de un auténtico curador en un futuro no demasiado distante.",https://assets.lectulandia.co/b/ab/Vonda%20N%20McIntyre/Torrente%20de%20fuego%20y%20otros%20relatos%20(5)/big.jpg,https://ww3.lectulandia.co/book/torrente-de-fuego-y-otros-relatos/,2026-09-15 02:36:54,Ciencia Ficción
Mano de Galaxia (Edición 2001),Gabriel Bermúdez Castillo,"Ciencia ficción, Novela",N/A,"La obra consta de dos partes. La primera, tituladaGolconda, se publicó mutilada y censurada en 1987. La segunda,Haladriel,Esta es la versión en soporte electrónico del año 2001 (versión sin censurar), anterior a la revisión del texto que llevó a cabo el autor en 2008.Artículo explicativo de las peripecias editoriales de esta novela:LA CIENCIA FICCION EN LA UNIVERDIDAD: MANO DE GALAXIA, de Gabriel Bermúdez por Domingo Santos",https://assets.lectulandia.co/b/ab/Gabriel%20Bermudez%20Castillo/Mano%20de%20Galaxia%20Edicion%202001%20(9)/big.jpg,https://ww3.lectulandia.co/book/mano-de-galaxia-edicion-2001/,2026-09-15 02:36:57,Ciencia Ficción
Lotería solar (trad. Mariano Orta Manzano),Philip K. Dick,"Ciencia ficción, Novela",N/A,"PHILIP K. DICK, se ha convertido en uno de los más notables escritores de obras de fantasía científica. Aunque nacido en Chicago, lleva mucho tiempo residiendo en Berkeley, California. De él se ha publicado en esta colección la notabilísima novelaEl tiempo doblado, (Un mundo de mutantes) que tanto ha impresionado al público de habla española. Próximamente aparecerá en esta colección su novela, no menos sensacional,Planetas morales, comparable, según muchos críticos con “Un mundo feliz”, de Aldous Huxley, y “1984” de George Orwell. En cuanto aLotería solar, el propio autor dice de ella:«Empecé a interesarme por la Teoría de los Juegos, primero de una forma intelectual (como en el ajedrez) y luego con la creciente e inquietante convicción de que ei Minimax estaba desempeñando un papel dominante en nuestra vida nacional. Aunque especialistas de campos relacionados (matemáticas, estadística, sociología, economía) están enterados de su existencia, la Teoría de los Juegos, ha adquirido poca publicidad. Sin embargo fue empleada como instrumento en la estrategia aliada durante la Segunda Guerra Mundial. Mientras yo estaba escribiendo “Lotería solar”, Von Neumann, el coinventor de la Teoría de los Juegos, fue nombrado miembro de lo Comisión de Energía Atómica.»",https://assets.lectulandia.co/b/ab/Philip%20K%20Dick/Loteria%20solar%20trad%20Mariano%20Orta%20Manzano%20(48)/big.jpg,https://ww3.lectulandia.co/book/loteria-solar-trad-mariano-orta-manzano/,2026-09-15 02:36:59,Ciencia Ficción
Máquina de guerra,Paolo Bacigalupi,"Ciencia ficción, Novela",Libro 3 de:Ship breaker,"Tool, mitad hombre y mitad bestia diseñada para el combate, demuestra ser capaz de mucho más de lo que sus creadores habían soñado nunca. Erigido en líder de un grupo de niños soldado y perseguido implacablemente por alguien decidido a destruirlo, Tool guarda celosamente su secreto más preocupante: ha encontrado la manera de resistir sus impulsos implantados genéticamente de sumisión y lealtad hacia sus amos. Ahora ha llegado el momento de empezar una guerra contra quienes lo crearon como esclavo.De uno de los maestros indiscutibles de la ciencia ficción contemporánea llega un relato fascinante que explora las intrincadas relaciones que conectan al cazador y la presa, al amo y al esclavo, al humano y al monstruo.",https://assets.lectulandia.co/b/ab/Paolo%20Bacigalupi/Maquina%20de%20guerra%20(11)/big.jpg,https://ww3.lectulandia.co/book/maquina-de-guerra/,2026-09-15 02:37:02,Ciencia Ficción
Una memoria llamada Imperio,Arkady Martine,"Ciencia ficción, Novela",Libro 1 de:Teixcalaán,"Cuando la embajadora Mahit Dzmare llega al centro del multisistema imperio teixcalaanlí, descubre que su predecesor, el anterior embajador de su pequeña y ferozmente independiente estación minera, ha muerto en extrañas circunstancias. Y nadie parece dispuesto a admitir lo innegable: su muerte no ha sido accidental y ella podría ser la siguiente.En medio de la tensa atmósfera que se respira en los niveles más altos de la corte imperial, Mahit debe averiguar quién está detrás del asesinato y proteger su estación de la incesante expansión de Teixcalaán, al mismo tiempo que investiga una fascinante cultura alienígena, manipula sus engranajes políticos y se esfuerza por preservar el letal secreto tecnológico que esconde; uno que podría rescatar su estación de la aniquilación… o sepultarla para siempre.Una memoria llamada imperioes una impresionante epopeya espacial sobre la colonización de un imperio con ecos del bizantino y el maya, pero también sobre la forma en que las diferentes lenguas moldean el pensamiento (al más puro estilo deLa llegada), los conflictos de sucesión (con tintes deDune) y la investigación de un asesinato dentro de un apasionante entramado político en una civilización tan remota y cercana como la deFundación.",https://assets.lectulandia.co/b/ab/Arkady%20Martine/Una%20memoria%20llamada%20Imperio%20(1)/big.jpg,https://ww3.lectulandia.co/book/una-memoria-llamada-imperio/,2026-09-15 02:37:06,Ciencia Ficción
El general derribó a un ángel,Howard Fast,"Ciencia ficción, Fantástico, Relato",N/A,"Entre las actividades de este escritor polifacético, se encuentran los cuentos de ciencia ficción que escribió, a la altura de los grandes del género. Este libro es una buena muestra:• El general derribó a un ángel• El ratón• Milty Boil, un visionario• El mohawk• La herida• El «Wall Street Journal» de mañana• El intervalo• El cine• Los insectos",https://assets.lectulandia.co/b/ab/Howard%20Fast/El%20general%20derribo%20a%20un%20angel%20(6)/big.jpg,https://ww3.lectulandia.co/book/el-general-derribo-a-un-angel/,2026-09-15 02:37:09,Ciencia Ficción
El poder mental,Leo Brett,"Ciencia ficción, Novela",N/A,"Desde hacía mucho tiempo, los novelistas habían especulado sobre la invasión de la Tierra por una terrible raza procedente de los espacios interestelares: pigmeos, gigantes, insectos, robots, monstruos o “cosas” capaces de introducirse en el cuerpo humano para adueñarse de sus actos. El verdadero ataque, cuando llegó, fue distinto a eso. Aterradoramente distinto. El mundo fué invadido por un par de ojos que brillaban en la oscuridad. Eran unos ojos poderosos, mortales… Los que cayeron bajo su influencia se sintieron cambiar interiormente. ¿Qué ocurría a los que eran atrapados por aquella mirada? ¿Podría ser salvada la civilización?",https://assets.lectulandia.co/b/ab/Leo%20Brett/El%20poder%20mental%20(1)/big.jpg,https://ww3.lectulandia.co/book/el-poder-mental/,2026-09-15 02:37:11,Ciencia Ficción
Monstruos liberados,Diana F. Devora,"Ciencia ficción, Novela",Libro 4 de:Monstruo busca monstruo,"Final de la serie de Monstruo busca monstruo. Sumida en la desesperación, Summer ni siquiera intenta luchar cuando descubre que es prisionera de su peor pesadilla. Su destino y el de sus amigos dependen ahora más que nunca de los líderes de Kimantics y Belerofonte, dos empresas que se han embarcado en una frenética carrera por alcanzar el mismo objetivo, aunque eso implique sacrificar sus propias creaciones. Para escapar y descubrir qué ha sido de Rayo Negro, a Summer no le queda otra opción que enfrentarse a sus demonios. Solo así podrá proteger a los que ama, detener a los que ansían destruir su mundo y, por encima de todo, liberarse. Monstruos liberados es la cuarta y última parte de una adictiva serie llena de acción, giros sorprendentes y personajes inolvidables, retratados por la autora en las ilustraciones que acompañan el texto.",https://assets.lectulandia.co/b/ab/Diana%20F%20Devora/Monstruos%20liberados%20(4)/big.jpg,https://ww3.lectulandia.co/book/monstruos-liberados/,2026-09-15 02:37:14,Ciencia Ficción
Los seis dedos del tiempo,R. A. Lafferty,"Ciencia ficción, Relato",N/A,"El presente volumen recoge nueve de los veintiún relatos reunidos en «Nine Hundred Grandmothers», de R. A. Lafferty (los demás aparecieron en el número 43 de NEBULAE, títulado «Novecientas abuelas»).Los títulos de los relatos son: Los seis dedos del tiempo; Organización política y costumbres de los Camiroi; En nuestra manzana; Querida tragona; Terror de siete días; Rana de la montaña; Valle angosto; A través de otros ojos y El agujero de la esquina.R. A. Lafferty es uno de los escritores más originales del género, que rompe o transforma, en apariencia a voluntad, las restricciones literarias normales, introduce el humor en las cuestiones serias y quiebra lo grotesco en una suerte de foklorismo lírico. Todo esto junto con la imaginación más desatada que hayamos disfrutado en muchos años.",https://assets.lectulandia.co/b/ab/R%20A%20Lafferty/Los%20seis%20dedos%20del%20tiempo%20(5)/big.jpg,https://ww3.lectulandia.co/book/los-seis-dedos-del-tiempo/,2026-09-15 02:37:17,Ciencia Ficción
Los parias del átomo,Max-Andrè Rayjean,"Ciencia ficción, Novela",N/A,"El crepúsculo caía sobre París, trayendo consigo un poco de fresco tras aquel pesado día de verano. La gente no parecía tener demasiada prisa en regresar a sus hogares. Todo lo contrario, se dedicaban a matar el tiempo paseando por las aceras, donde se detenían delante de los escaparates, o deambulando por plazas y parques. En las terrazas y balcones, los grupos se dedicaban a mirar despreocupadamente, mientras un terrible peligro les amenazaba. Pero nadie parecía darse cuenta de ello. Henri Fridman se encogió de hombros y subió al helibús que volvería a llevarle a su casa, en Montrouge.",https://assets.lectulandia.co/b/ab/MaxAndre%20Rayjean/Los%20parias%20del%20atomo%20(1)/big.jpg,https://ww3.lectulandia.co/book/los-parias-del-atomo/,2026-09-15 02:37:20,Ciencia Ficción
El fósil 3,Joshua T. Calvert,"Ciencia ficción, Intriga, Novela, Psicológico",Libro 3 de:Secretos de Marte,"Han transcurrido veinte años desde que la expedición tripulada a Marte encontrara un fósil humano en el planeta rojo. Las democracias occidentales se erosionan ante una nueva crisis cuyo origen está en Rusia: los diez mil Constructores rescatados, ahora ya mayores de edad, han dejado de estar bajo la protección de las Naciones Unidas y se han visto obligados a huir.Un país que acoge a los descendientes de Xinth es la Zona Especial Administrativa de Sudáfrica, donde un único Constructor, llamado Hortat, se presenta como candidato a la presidencia. Un suceso sin precedente alguno que despierta tanto la estupefacción en el mundo como la esperanza por un futuro mejor. Hortat gana, pero esa misma noche es víctima de un atentado. Para aclarar las misteriosas circunstancias de su muerte, el dueño de la Fundación Humana, Luther Karlhammer, contrata al antiguo comisario Pano Hofer, a pesar de que este ha dejado ya muy atrás su antigua vida. Pero cuando oye el nombre de Ágata Devenworth, no puede evitar investigar lo que resulta ser una peligrosa conspiración.",https://assets.lectulandia.co/b/ab/Joshua%20T%20Calvert/El%20fosil%203%20(3)/big.jpg,https://ww3.lectulandia.co/book/el-fosil-3/,2026-09-15 02:37:24,Ciencia Ficción
El fósil 2,Joshua T. Calvert,"Ciencia ficción, Intriga, Novela, Psicológico",Libro 2 de:Secretos de Marte,"Filio Amorosa sigue teniendo un único objetivo en mente: regresar a Marte sea como sea. Debe descubrir lo que pasó allí unos años antes y por qué no puede recordar nada de ello; pero cuando al final descubre la verdad, todo su mundo da un tremendo vuelco.En la Tierra, Agatha Devenworth y Pano Hofer regresan a Nueva York desde la excavación arqueológica secreta de la Fundación Humana para intentar desbaratar las maquinaciones del Enemigo. ¿Podrán salvar el futuro de la humanidad, en medio de una batalla entre fuerzas desconocidas?",https://assets.lectulandia.co/b/ab/Joshua%20T%20Calvert/El%20fosil%202%20(2)/big.jpg,https://ww3.lectulandia.co/book/el-fosil-2/,2026-09-15 02:37:27,Ciencia Ficción
Radicalizado,Cory Doctorow,"Ciencia ficción, Novela",N/A,"Radicalizadoson cuatro novelas de ciencia ficción urgentes sobre el presente y el futuro de Estados Unidos en un solo libro.Contadas a través de una de las voces del género más en boga de nuestra generación,Radicalizadoes una oportuna colección compuesta por cuatro novelas de ciencia ficción conectadas por visiones sociales, tecnológicas y económicas de la actualidad y de lo que podría ser Estados Unidos en un futuro cercano.«Pan no autorizado» es una historia sobre la inmigración, la toxicidad de la estratificación económica y tecnológica, y los jóvenes y los oprimidos que luchan contra todo pronóstico para sobrevivir y prosperar.En «Minoría Modelo», una figura similar a la de Superman intenta rectificar la corrupción de las fuerzas policiales que durante mucho tiempo creyó erróneamente que protegían a los indefensos… sólo para descubrir que sus esfuerzos afectan negativamente a sus víctimas.«Radicalizado» es la historia de un levantamiento violento en la dark web contra las compañías de seguros, contada desde la perspectiva de un hombre desesperado por conseguir financiación para un medicamento experimental que podría curar el cáncer terminal de su esposa.La cuarta historia, «La máscara de la muerte roja», se remonta al libroWalkawayde Doctorow, abordando cuestiones de supervivencia frente a la comunidad.",https://assets.lectulandia.co/b/ab/Cory%20Doctorow/Radicalizado%20(6)/big.jpg,https://ww3.lectulandia.co/book/radicalizado/,2026-09-15 02:37:30,Ciencia Ficción
